is_retweet,retweet_retweet_count,retweet_screen_name,retweet_text,text
1,22,doginde,"Wahenga walisema, Usipoziba ufa utajenga ukuta. It is so unfortunate that we have allowed indiscipline in the transport sector, especially Boda Boda, and our walls are now crumbling down. We sincerely hope that something drastic can be done to restore the Michuki rules.","RT @doginde: Wahenga walisema, Usipoziba ufa utajenga ukuta. It is so unfortunate that we have allowed indiscipline in the transport sector…"
1,303,drusila_livia,"¿Sabías que la mujer romana se hacía adulta a los 12 años? 

¿Que existían dos tipos de boda?

¿Y que el aborto era lícito?

Exacto, hoy por el #8M  vamos a hablar de las mujeres en la antigua Roma
[⬇️Dentro Hilo⬇️] https://t.co/G1NQ59S5sw","RT @drusila_livia: ¿Sabías que la mujer romana se hacía adulta a los 12 años? 

¿Que existían dos tipos de boda?

¿Y que el aborto era líci…"
0,,,,who will speak for the boda boda guy; you think they don't have a case?
1,248,Kedrick1275,@manueelviana @anitalyyy O que se haga otro hilo de cómo se casaron en una boda que no era la suya,RT @Kedrick1275: @manueelviana @anitalyyy O que se haga otro hilo de cómo se casaron en una boda que no era la suya
1,2,MtuFaceless,"Boda boda are a menace because of corruption 
You cant regulated corruption 
 knee jerk reactions wont solve problems https://t.co/wux88itTZX","RT @MtuFaceless: Boda boda are a menace because of corruption 
You cant regulated corruption 
 knee jerk reactions wont solve problems"
1,9,Neemawa,"@benlagat693 @FredMatiangi All bodas to join sacco, each sacco has its unique ID, sacco issues each rider with a digital id number, say sacco no 18/510 boda no,  this no must be indicated on bodas reflector and jacket, each rider must have licence/Goodconduct/insuarance issued through sacco","RT @Neemawa: @benlagat693 @FredMatiangi All bodas to join sacco, each sacco has its unique ID, sacco issues each rider with a digital id nu…"
1,152,kkioko010,"LETS CHANGE BODA BODA SECTOR
REQUIREMENTS
1. Licence
2. good conduct
3. insuarance cover 
4. sacco
5. name tags with ID number and photo displayed
6. wear reflector with sacco name
add your ideas to bring sanity in this sector.
Charles Keter Nairobi CBD Jayden Forest Road","RT @kkioko010: LETS CHANGE BODA BODA SECTOR
REQUIREMENTS
1. Licence
2. good conduct
3. insuarance cover 
4. sacco
5. name tags with ID numb…"
1,775,NationBreaking,PRESIDENT KENYATTA orders crackdown on all boda boda operators in Nairobi and across the country; says all operators will be registered https://t.co/HJu6t2DjDb,RT @NationBreaking: PRESIDENT KENYATTA orders crackdown on all boda boda operators in Nairobi and across the country; says all operators wi…
1,388,Wordslinger__,"Hear me out: banning Boda Boda is not a solution. Bodas help us navigate a clogged city, help put food on many tables. I've met a proud Boda guy who had a son joining campus off the sweat of his bike, a Bajaj Boxer. In this tough economy, they keep kids in school and necessary","RT @Wordslinger__: Hear me out: banning Boda Boda is not a solution. Bodas help us navigate a clogged city, help put food on many tables. I…"
0,,,,@ItsMutai There is no different between ruto's uda and boda boda group both are criminal organizations
1,152,kkioko010,"LETS CHANGE BODA BODA SECTOR
REQUIREMENTS
1. Licence
2. good conduct
3. insuarance cover 
4. sacco
5. name tags with ID number and photo displayed
6. wear reflector with sacco name
add your ideas to bring sanity in this sector.
Charles Keter Nairobi CBD Jayden Forest Road","RT @kkioko010: LETS CHANGE BODA BODA SECTOR
REQUIREMENTS
1. Licence
2. good conduct
3. insuarance cover 
4. sacco
5. name tags with ID numb…"
1,470,ntvkenya,"UPDATE: About 200 boda boda riders have been fined KSh. 35,000 each, at Milimani Law Courts, for riding along the pavements and causing obstruction. https://t.co/ku03mxADcw","RT @ntvkenya: UPDATE: About 200 boda boda riders have been fined KSh. 35,000 each, at Milimani Law Courts, for riding along the pavements a…"
1,46,gabrieloguda,Every Level 5 Hospital in this country has a Ward dedicated for road traffic injuries and most of them are from Boda Boda crashes. Go take a look at the horrifying scenes at the A&amp;E section when those people are wheeled into casualty. You'll see what doctors are dealing with.,RT @gabrieloguda: Every Level 5 Hospital in this country has a Ward dedicated for road traffic injuries and most of them are from Boda Boda…
1,209,kalu_lepariyo,"While condemning that disturbing and heartbreaking video of a lady being harassed by Boda boda at Forest Road,let's also condemn and call for restoration of peace in Baringo. Our people are butchered daily by bandits and no one seems to care. https://t.co/HUV5SpRPws","RT @kalu_lepariyo: While condemning that disturbing and heartbreaking video of a lady being harassed by Boda boda at Forest Road,let's also…"
1,22,doginde,"Wahenga walisema, Usipoziba ufa utajenga ukuta. It is so unfortunate that we have allowed indiscipline in the transport sector, especially Boda Boda, and our walls are now crumbling down. We sincerely hope that something drastic can be done to restore the Michuki rules.","RT @doginde: Wahenga walisema, Usipoziba ufa utajenga ukuta. It is so unfortunate that we have allowed indiscipline in the transport sector…"
1,159,nyanjewanyanje,I knocked down a boda guy in Nanyuki who jumped in front of my car while I was entering a petrol station at 7pm in 2019. I quickly locked the car as I was carrying about 200k in cash in the car. The boda guys came fast pretending to want to mob me. I took the injured guy aside…,RT @nyanjewanyanje: I knocked down a boda guy in Nanyuki who jumped in front of my car while I was entering a petrol station at 7pm in 2019…
1,1,Dawn_grsw,"@FredMatiangi And why are boda bodas allowed to ignore traffic lights, ride in any direction even on a main road and also ride on pavements???","RT @Dawn_grsw: @FredMatiangi And why are boda bodas allowed to ignore traffic lights, ride in any direction even on a main road and also ri…"
0,,,,17:25 Kama huhawahi ibiwa na wasee wa boda ama ukakuwa physically harassed ama msee wa boda akakukaribisha kwa mwili yake na breaks you will never come close to understanding the operation. via @bi25tee
0,,,,17:26 Kama huhawahi ibiwa na wasee wa boda ama ukakuwa physically harassed ama msee wa boda akakukaribisha kwa mwili yake na breaks you will never come close to understanding the operation. via @bi25tee
1,5,Moha001_Onyango,"In Busia town where boda boda business started, once you bought your black mamba/ Neelam bicycle you had to:

1. Join a Sacco

2. Wear a boda boda uniform with a unique identity number

3. Wear a reflector jacket displaying the name of the Sacco.","RT @Moha001_Onyango: In Busia town where boda boda business started, once you bought your black mamba/ Neelam bicycle you had to:

1. Join…"
1,238,RodgersKipembe,"There is nothing like violence against women, every gender suffers from Rogue Boda Boda riders. Pulling a 'gender' card in this whole issue is the surest way of departing from common sense.

Morning.","RT @RodgersKipembe: There is nothing like violence against women, every gender suffers from Rogue Boda Boda riders. Pulling a 'gender' card…"
1,24,TheStarKenya,"Over 100 boda-boda riders arraigned, fined Sh35,000 each for riding along the pavements and causing obstruction.

🎥: DOUGLAS OKIDDY https://t.co/aMv8girBX2","RT @TheStarKenya: Over 100 boda-boda riders arraigned, fined Sh35,000 each for riding along the pavements and causing obstruction.

🎥: DOUG…"
1,22,doginde,"Wahenga walisema, Usipoziba ufa utajenga ukuta. It is so unfortunate that we have allowed indiscipline in the transport sector, especially Boda Boda, and our walls are now crumbling down. We sincerely hope that something drastic can be done to restore the Michuki rules.","RT @doginde: Wahenga walisema, Usipoziba ufa utajenga ukuta. It is so unfortunate that we have allowed indiscipline in the transport sector…"
1,31,nyanjewanyanje,"One was telling me unajua tutachoma Hii gari, I lied to him “boss mwenye ameumia Ndio yule anaenda nimempea 20” he didn’t look at me again. I then sorted a petrol station guy who was helping me with managing the situation with 1k. Boda guys can be extremely foolish.","RT @nyanjewanyanje: One was telling me unajua tutachoma Hii gari, I lied to him “boss mwenye ameumia Ndio yule anaenda nimempea 20” he didn…"
1,19,MisterAlbie,"Attempted rape/sexual assault
Robbery with violence
Grievous bodily harm

Those boda boda guys might never see outside prison for the remaining part of their lives.","RT @MisterAlbie: Attempted rape/sexual assault
Robbery with violence
Grievous bodily harm

Those boda boda guys might never see outside pri…"
1,775,NationBreaking,PRESIDENT KENYATTA orders crackdown on all boda boda operators in Nairobi and across the country; says all operators will be registered https://t.co/HJu6t2DjDb,RT @NationBreaking: PRESIDENT KENYATTA orders crackdown on all boda boda operators in Nairobi and across the country; says all operators wi…
0,,,,"@Mapangala6 @FredMatiangi Stupidest comment I've ever seen ,cluster of cases can't be used to close an entire industry.Taxes from petrol ,oils etc ,boda sector is employing hundreds of thousands of youths ,does the govt have jobs to employ them should it be shut , mwanaume mzima suggesting this ,nonsense."
0,,,,@MosesOndari6 @teshkites @markmwyta @NjeriWaMigwi Its coz the boda guys did the wrong thing instead of taking the lady to the police station if she had done wrong. by attacking her they diverted attention from the original victim. This is what happens when u ignore the rule of law they must pay
1,31,Kenny_Kyp,"Ati wanataka kufanya cancellation ya boda boda sector? With the current unemployment rate?
Sasa ndo mtajua crime hukaa aje. Bad decision that one!","RT @Kenny_Kyp: Ati wanataka kufanya cancellation ya boda boda sector? With the current unemployment rate?
Sasa ndo mtajua crime hukaa aje.…"
1,2,global_opresion,"Las fuerzas israelíes allanaron una ceremonia de boda en la zona sur de la ciudad ocupada de Hebrón.
#PalestinaLibre #Secret8M #CrisLu8M #FreePalestine https://t.co/PGCs1ZHSQ8","RT @global_opresion: Las fuerzas israelíes allanaron una ceremonia de boda en la zona sur de la ciudad ocupada de Hebrón.
#PalestinaLibre #…"
1,169,The_Amunga,"There are people here in Kenya you can't advice;

1.  A man with money. 
2. A woman in love.
3. Prophet awuor followers.
4. Azimio supporters.

Who else?

Cc; Chatham House Erick Theuri Forest Road Boda NTSA Violence Mungiki Atwoli","RT @The_Amunga: There are people here in Kenya you can't advice;

1.  A man with money. 
2. A woman in love.
3. Prophet awuor followers.
4.…"
0,,,,Yo en una boda a las 22pm. No me invitéis. https://t.co/uSZkqVq106
0,,,,listo para nuestra boda https://t.co/vvqt1Pq1Le
0,,,,"Kalonzo is that parent who keeps telling his kids that he was Index 001, but his transcripts show otherwise.

Boda boda / Janet / Cavani"
0,,,,"https://t.co/2wPXvUHSpj

Westlands Eric Omondi Ladies #Ukraine️ #Russia Katt Williams #MyDearBody Kinuthia"
0,,,,"Si el día del hombre (el cual en mi opinión es innecesario igual que el día del hetero) el 19N, se celebra ese día y no hay por qué hablar de él el 8M. Es como si el día de la boda de tu amigo te pones a hablar de la tuya tío pues no haberlo celebrado ese día"
0,,,,"Just a section of our website today, Get all today match analysis in our website here https://t.co/9tnM73GPWh for free

#IWD2022 #BreakTheBias #InternationalWomensDay forest road boda boda #ClassWarLoading atwoli baringo happy international nduthi nairobi cbd nhif agnes kagure https://t.co/4CeP473yEZ"
1,303,drusila_livia,"¿Sabías que la mujer romana se hacía adulta a los 12 años? 

¿Que existían dos tipos de boda?

¿Y que el aborto era lícito?

Exacto, hoy por el #8M  vamos a hablar de las mujeres en la antigua Roma
[⬇️Dentro Hilo⬇️] https://t.co/G1NQ59S5sw","RT @drusila_livia: ¿Sabías que la mujer romana se hacía adulta a los 12 años? 

¿Que existían dos tipos de boda?

¿Y que el aborto era líci…"
1,775,NationBreaking,PRESIDENT KENYATTA orders crackdown on all boda boda operators in Nairobi and across the country; says all operators will be registered https://t.co/HJu6t2DjDb,RT @NationBreaking: PRESIDENT KENYATTA orders crackdown on all boda boda operators in Nairobi and across the country; says all operators wi…
